date,Total Energy Consumed by the Residential Sector,year,month,t,Total Energy Consumed by the Residential Sector__lag1,Total Energy Consumed by the Residential Sector__lag12,Total Energy Consumed by the Residential Sector__rollmean3,Total Energy Consumed by the Residential Sector__rollstd3,Total Energy Consumed by the Residential Sector__rollmean12,Total Energy Consumed by the Residential Sector__rollstd12,Primary Energy Consumed by the Commercial Sector__lag1,Electricity Sales to Ultimate Customers in the Commercial Sector__lag1,End-Use Energy Consumed by the Commercial Sector__lag1,Commercial Sector Electrical System Energy Losses__lag1,Total Energy Consumed by the Commercial Sector__lag1,Primary Energy Consumed by the Industrial Sector__lag1,Electricity Sales to Ultimate Customers in the Industrial Sector__lag1,End-Use Energy Consumed by the Industrial Sector__lag1,Industrial Sector Electrical System Energy Losses__lag1,Total Energy Consumed by the Industrial Sector__lag1,Total Primary Energy Consumed by the Transportation Sector__lag1,Electricity Sales to Ultimate Customers in the Transportation Sector__lag1,End-Use Energy Consumed by the Transportation Sector__lag1,Electrical System Energy Losses Proportioned to the Transportation Sector__lag1,Total Energy Consumed by the Transportation Sector__lag1,Total Primary Energy Consumed by the End-Use Sectors__lag1
1982-07-01,1020.983,1982,7,114,896.05,1049.822,1021.4713333333333,182.00670589385896,1239.8206666666665,354.2582017477014,178.244,173.048,351.292,363.735,715.026,1483.849,217.291,1701.139,456.73,2157.869,1599.897,0.87,1600.767,1.828,1602.595,3585.641
1982-08-01,1024.791,1982,8,115,1020.983,1020.358,951.724,63.56475274081094,1237.4174166666667,355.7589495777003,165.295,187.595,352.89,429.457,782.347,1515.67,213.649,1729.319,489.101,2218.421,1610.077,0.904,1610.981,2.071,1613.052,3574.631
1982-09-01,959.883,1982,9,116,1024.791,897.295,980.6079999999998,73.25412438218345,1237.7868333333333,355.51528509879677,177.008,192.0,369.007,409.859,778.866,1568.224,216.001,1784.225,461.094,2245.319,1590.253,0.875,1591.128,1.868,1592.997,3612.595
1982-10-01,956.189,1982,10,117,959.883,1005.868,1001.8856666666667,36.42517290739622,1243.0025,350.48949033614525,202.74,187.632,390.372,367.077,757.449,1532.774,204.652,1737.426,400.375,2137.801,1544.693,0.925,1545.618,1.81,1547.428,3604.066
1982-11-01,1118.234,1982,11,118,956.189,1143.168,980.2876666666666,38.585248701203575,1238.8625833333333,353.8226644892397,231.14,169.512,400.652,349.291,749.942,1673.023,207.553,1880.576,427.677,2308.253,1563.675,0.911,1564.586,1.877,1566.463,3874.349
1982-12-01,1477.087,1982,12,119,1118.234,1561.419,1011.4353333333333,92.50879855631945,1236.78475,354.5082702087305,310.526,161.813,472.34,339.134,811.474,1650.026,206.941,1856.966,433.715,2290.681,1583.217,0.916,1584.132,1.919,1586.051,4111.295
1983-01-01,1854.062,1983,1,120,1477.087,1982.409,1183.8366666666666,266.5735620918427,1229.7570833333334,348.26875306904157,441.024,168.702,609.725,352.563,962.288,1577.992,199.48,1777.472,416.884,2194.356,1616.447,0.916,1617.363,1.915,1619.279,4457.833
1983-02-01,1517.589,1983,2,121,1854.062,1685.886,1483.1276666666665,367.9511905624619,1219.0615,324.1914898895683,581.944,173.791,755.735,355.555,1111.291,1615.399,197.685,1813.083,404.438,2217.522,1506.39,1.146,1507.536,2.344,1509.88,4830.664
1983-03-01,1425.338,1983,3,122,1517.589,1467.209,1616.2459999999999,206.94791710234634,1205.03675,305.2472283233928,476.219,167.44,643.659,293.866,937.526,1480.135,201.417,1681.552,353.499,2035.05,1370.224,1.093,1371.318,1.919,1373.236,4232.787
1983-04-01,1206.705,1983,4,123,1425.338,1230.225,1598.9963333333333,225.65777736283087,1201.5475,302.2020438058856,436.144,164.087,600.231,328.352,928.583,1563.474,205.612,1769.086,411.448,2180.534,1672.509,1.089,1673.598,2.179,1675.777,4494.226
1983-05-01,959.659,1983,5,124,1206.705,938.139,1383.2106666666666,159.66605626849156,1199.5874999999999,302.0753863893458,359.534,159.285,518.818,295.309,814.128,1504.069,206.591,1710.659,383.013,2093.672,1538.215,0.995,1539.21,1.844,1541.054,4060.443
1983-06-01,897.322,1983,6,125,959.659,896.05,1197.234,232.9839214216292,1201.3808333333334,300.44159984802747,241.986,157.747,399.734,319.69,719.424,1523.082,214.031,1737.113,433.754,2170.867,1615.541,0.982,1616.524,1.991,1618.514,3827.347
1983-07-01,1052.331,1983,7,126,897.322,1020.983,1021.2286666666665,163.62328093010885,1201.4868333333334,300.3242831618795,191.831,174.1,365.932,365.53,731.461,1481.254,225.711,1706.964,473.888,2180.852,1639.34,0.984,1640.324,2.066,1642.39,3637.204
1983-08-01,1128.565,1983,8,127,1052.331,1024.791,969.7706666666667,77.99764017156775,1204.0991666666666,298.7436363670157,180.518,196.026,376.544,437.476,814.02,1508.726,226.639,1735.365,505.796,2241.16,1621.271,1.067,1622.338,2.381,1624.719,3591.369
1983-09-01,982.724,1983,9,128,1128.565,959.883,1026.0726666666667,117.83656611737005,1212.747,294.55388986984093,190.214,204.073,394.288,443.322,837.61,1546.287,237.514,1783.801,515.966,2299.767,1664.014,1.088,1665.101,2.363,1667.465,3680.748
1983-10-01,922.814,1983,10,129,982.724,956.189,1054.54,72.94558986669425,1214.6504166666666,292.8401420112586,190.343,200.572,390.915,362.553,753.467,1528.945,237.537,1766.482,429.371,2195.853,1603.287,1.1,1604.386,1.988,1606.374,3604.104
1983-11-01,1078.321,1983,11,130,922.814,1118.234,1011.3676666666667,105.82397285272053,1211.8691666666666,295.66292270293593,227.232,176.431,403.663,351.61,755.273,1547.961,235.168,1783.129,468.669,2251.798,1616.601,1.026,1617.627,2.044,1619.672,3749.142
1983-12-01,1561.022,1983,12,131,1078.321,1477.087,994.6196666666666,78.4330091628093,1208.5430833333332,297.033364653767,308.66,166.923,475.583,340.728,816.312,1578.328,230.46,1808.788,470.422,2279.21,1579.636,1.037,1580.672,2.116,1582.788,3987.68
1984-01-01,2061.56,1984,1,132,1561.022,1854.062,1187.3856666666666,332.7892560650557,1215.5376666666666,304.81819888055855,456.211,175.962,632.173,394.634,1026.807,1591.526,229.346,1820.872,514.359,2335.232,1707.128,1.069,1708.197,2.397,1710.595,4582.043
1984-02-01,1612.031,1984,2,133,2061.56,1517.589,1566.9676666666667,491.6464644379466,1232.8291666666667,347.26306384611047,631.103,193.909,825.012,380.076,1205.088,1877.568,226.865,2104.433,444.673,2549.106,1618.182,1.273,1619.455,2.495,1621.95,5344.512
1984-03-01,1527.338,1984,3,134,1612.031,1425.338,1744.8709999999999,275.44404433750185,1240.6993333333332,355.28101349785146,492.926,181.744,674.669,325.751,1000.421,1690.221,229.37,1919.591,411.115,2330.706,1474.971,1.168,1476.139,2.094,1478.233,4602.873
1984-04-01,1224.728,1984,4,135,1527.338,1206.705,1733.643,287.12435499100326,1249.1993333333332,361.2697144130138,464.697,178.814,643.511,353.725,997.236,1761.478,236.985,1998.463,468.797,2467.26,1642.955,1.205,1644.161,2.384,1646.545,4747.601
1984-05-01,1032.965,1984,5,136,1224.728,959.659,1454.6989999999998,203.61292123291125,1250.7012499999998,361.114421657363,365.337,169.417,534.754,308.725,843.479,1702.742,234.822,1937.563,427.911,2365.474,1622.544,1.107,1623.651,2.017,1625.669,4370.795
1984-06-01,976.063,1984,6,137,1032.965,897.322,1261.677,249.24904660399366,1256.8100833333333,356.3317593531619,263.223,173.934,437.157,351.567,788.724,1698.402,240.69,1939.092,486.499,2425.591,1694.297,1.145,1695.442,2.315,1697.757,4135.448
1984-07-01,1050.764,1984,7,138,976.063,1052.331,1077.9186666666667,130.28505158433643,1263.3718333333334,349.77474750910847,194.271,192.689,386.96,406.837,793.797,1606.88,248.386,1855.267,524.436,2379.703,1662.742,1.172,1663.915,2.475,1666.39,3801.477
1984-08-01,1091.083,1984,8,139,1050.764,1128.565,1019.9306666666665,39.01897274830784,1263.2412499999998,349.8609810640701,187.099,209.036,396.134,437.91,834.044,1631.044,244.326,1875.37,511.84,2387.21,1678.016,1.223,1679.239,2.563,1681.803,3794.616
1984-09-01,967.132,1984,9,140,1091.083,982.724,1039.3033333333333,58.36017700738405,1260.11775,351.3368575862318,198.507,208.219,406.726,451.007,857.733,1657.299,253.478,1910.776,549.039,2459.815,1723.315,1.238,1724.552,2.681,1727.234,3877.654
1984-10-01,953.951,1984,10,141,967.132,922.814,1036.3263333333332,63.22418259126168,1258.8184166666665,352.48295386803863,206.295,204.602,410.898,375.332,786.23,1576.558,242.394,1818.953,444.659,2263.612,1587.871,1.184,1589.055,2.172,1591.227,3683.438
1984-11-01,1144.382,1984,11,142,953.951,1078.321,1004.0553333333334,75.65577152030892,1261.4131666666667,349.8897152789285,233.576,187.961,421.537,378.275,799.812,1657.386,241.271,1898.657,485.562,2384.218,1664.472,1.176,1665.647,2.366,1668.013,3932.334
1984-12-01,1525.61,1984,12,143,1144.382,1561.022,1021.8216666666667,106.34477500250395,1266.91825,347.25688979410796,319.035,181.025,500.06,369.156,869.216,1593.774,233.595,1827.369,476.359,2303.728,1615.666,1.194,1616.861,2.436,1619.296,4084.67
1985-01-01,1899.982,1985,1,144,1525.61,2061.56,1207.981,291.08783497597403,1263.96725,344.67121718929474,445.143,183.124,628.267,372.009,1000.276,1636.875,226.515,1863.389,460.155,2323.544,1623.611,1.206,1624.817,2.451,1627.268,4536.938
1985-02-01,1856.547,1985,2,145,1899.982,1612.031,1523.3246666666666,377.8051840053726,1250.5024166666667,312.31768122609856,523.7,192.761,716.461,418.263,1134.724,1754.516,232.757,1987.274,505.051,2492.324,1643.093,1.209,1644.302,2.623,1646.925,4982.759
1985-03-01,1461.822,1985,3,146,1856.547,1527.338,1760.713,204.76014080626226,1270.8787499999999,344.3796075382579,551.422,191.239,742.661,335.418,1078.079,1617.394,230.553,1847.947,404.373,2252.32,1500.869,1.172,1502.041,2.055,1504.096,4790.47
1985-04-01,1149.64,1985,4,147,1461.822,1224.728,1739.4503333333334,241.41203037200466,1265.4190833333332,340.44098904735,410.669,181.243,591.912,352.495,944.407,1625.935,233.512,1859.447,454.151,2313.598,1674.56,1.143,1675.703,2.224,1677.927,4527.709
1985-05-01,950.605,1985,5,148,1149.64,1032.965,1489.3363333333334,354.2557770401685,1259.16175,341.94363151738247,302.657,179.096,481.752,335.662,817.414,1598.658,237.004,1835.662,444.194,2279.855,1682.622,1.172,1683.794,2.197,1685.991,4182.094
1985-06-01,968.426,1985,6,149,950.605,976.063,1187.3556666666666,257.68693972790595,1252.2984166666668,347.67499878934956,209.973,185.011,394.985,382.723,777.708,1607.31,242.873,1850.183,502.418,2352.601,1730.889,1.148,1732.037,2.375,1734.412,3943.445
1985-07-01,1081.567,1985,7,150,968.426,1050.764,1022.8903333333334,110.12949427984061,1251.662,348.2331554138039,174.548,197.762,372.31,412.767,785.077,1541.49,242.702,1784.192,506.566,2290.758,1657.298,1.139,1658.437,2.377,1660.814,3700.496
1985-08-01,1092.222,1985,8,151,1081.567,1091.083,1000.1993333333334,71.02759952534949,1254.2289166666667,346.72793496170823,175.012,214.361,389.372,473.557,862.929,1587.961,241.556,1829.516,533.634,2363.151,1717.122,1.187,1718.309,2.621,1720.93,3781.702
1985-09-01,1004.912,1985,9,152,1092.222,967.132,1047.405,68.60498587566444,1254.3238333333334,346.6793662113408,178.756,217.936,396.692,464.449,861.141,1608.718,247.244,1855.962,526.909,2382.871,1767.976,1.21,1769.186,2.579,1771.765,3857.436
1985-10-01,1000.06,1985,10,153,1004.912,953.951,1059.567,47.6314919459818,1257.4721666666667,343.9953199950765,186.535,214.218,400.753,395.02,795.772,1527.135,244.963,1772.099,451.715,2223.814,1592.871,1.208,1594.079,2.227,1596.306,3619.291
1985-11-01,1133.054,1985,11,154,1000.06,1144.382,1032.3980000000001,51.86587228611997,1261.3145833333333,340.5369205596731,230.129,192.704,422.834,389.886,812.72,1626.317,239.471,1865.788,484.507,2350.295,1712.45,1.148,1713.598,2.323,1715.92,3973.451
1985-12-01,1746.179,1985,12,155,1133.054,1525.61,1046.0086666666668,75.42249675881503,1260.3705833333333,340.9060376364613,296.681,186.661,483.342,379.363,862.705,1549.05,232.567,1781.617,472.66,2254.277,1636.855,1.208,1638.063,2.455,1640.518,4025.825
1986-01-01,1937.14,1986,1,156,1746.179,1899.982,1293.0976666666668,397.9747127272457,1278.7513333333334,361.8123367627159,493.707,198.291,691.998,424.925,1116.923,1715.776,229.863,1945.639,492.584,2438.223,1724.899,1.204,1726.104,2.581,1728.685,4903.503
1986-02-01,1637.462,1986,2,157,1937.14,1856.547,1605.457666666667,420.1076577382683,1281.8478333333333,367.72307673668917,560.44,203.972,764.412,401.916,1166.328,1795.281,229.286,2024.567,451.796,2476.363,1652.378,1.308,1653.686,2.577,1656.264,5105.037
1986-03-01,1476.831,1986,3,158,1637.462,1461.822,1773.5936666666666,151.70826899788338,1263.59075,341.0685512375707,498.133,192.938,691.071,346.482,1037.553,1626.449,229.189,1855.638,411.582,2267.22,1504.993,1.239,1506.232,2.225,1508.457,4589.055
1986-04-01,1119.024,1986,4,159,1476.831,1149.64,1683.811,233.62847904525842,1264.8415000000002,341.88811650929415,427.094,185.39,612.484,347.259,959.744,1715.085,234.958,1950.043,440.108,2390.151,1740.575,1.234,1741.809,2.312,1744.121,4718.152
1986-05-01,991.394,1986,5,160,1119.024,950.605,1411.1056666666666,265.3947146088892,1262.2901666666667,342.9385808243042,298.028,180.058,478.086,335.427,813.513,1589.331,234.133,1823.464,436.164,2259.628,1719.314,1.133,1720.447,2.11,1722.557,4171.395
1986-06-01,986.445,1986,6,161,991.394,968.426,1195.7496666666666,251.6493417164715,1265.6892500000001,339.7557969510467,227.78,187.323,415.103,386.215,801.318,1610.922,238.666,1849.588,492.071,2341.659,1766.4,1.228,1767.629,2.532,1770.161,4028.611
1986-07-01,1172.636,1986,7,162,986.445,1081.567,1032.2876666666666,75.15661508033232,1267.1908333333333,338.35952792416026,179.796,215.242,395.038,444.906,839.944,1529.61,238.305,1767.916,492.578,2260.493,1731.432,1.241,1732.672,2.564,1735.236,3756.523
1986-08-01,1118.474,1986,8,163,1172.636,1092.222,1050.1583333333335,106.09763086107657,1274.7799166666666,334.820460746966,174.993,230.861,405.854,507.305,913.159,1490.642,241.252,1731.893,530.137,2262.03,1817.562,1.36,1818.922,2.988,1821.91,3777.544
1986-09-01,985.628,1986,9,164,1118.474,1004.912,1092.5183333333332,95.77079196881131,1276.9675833333333,333.60276681664334,180.573,227.98,408.553,455.142,863.695,1527.694,240.984,1768.678,481.105,2249.783,1826.268,1.309,1827.577,2.614,1830.191,3829.334
1986-10-01,1019.341,1986,10,165,985.628,1000.06,1092.246,96.22332879296994,1275.3605833333334,335.0756209507607,180.747,218.199,398.946,418.507,817.453,1477.803,243.295,1721.099,466.642,2187.74,1665.936,1.292,1667.228,2.478,1669.706,3626.496
1986-11-01,1179.989,1986,11,166,1019.341,1133.054,1041.1476666666667,69.05550638677005,1276.9673333333333,333.67880928585237,225.433,202.802,428.235,390.189,818.424,1540.169,243.611,1783.78,468.705,2252.485,1787.349,1.268,1788.617,2.44,1791.057,3943.915
1986-12-01,1619.566,1986,12,167,1179.989,1746.179,1061.6526666666668,103.85931557801293,1280.8785833333334,332.1099490088016,300.292,190.165,490.457,394.483,884.94,1487.741,228.721,1716.463,474.464,2190.927,1689.247,1.129,1690.376,2.342,1692.719,4041.599
1987-01-01,1880.401,1987,1,168,1619.566,1937.14,1272.9653333333333,310.72650607299914,1270.3275,317.6813704843553,439.978,203.699,643.677,412.275,1055.953,1616.594,231.369,1847.963,468.277,2316.24,1838.505,1.316,1839.821,2.664,1842.485,4760.707
1987-02-01,1640.142,1987,2,169,1880.401,1637.462,1559.9853333333333,353.98677138607036,1265.59925,307.10058668281926,531.884,206.726,738.61,416.989,1155.599,1842.527,227.011,2069.539,457.907,2527.446,1716.164,1.333,1717.496,2.688,1720.184,5124.684
1987-03-01,1507.647,1987,3,170,1640.142,1476.831,1713.3696666666667,145.0187666487833,1265.8225833333333,307.3964336986179,491.512,198.164,689.675,353.439,1043.115,1643.494,226.079,1869.573,403.228,2272.801,1612.681,1.283,1613.964,2.288,1616.252,4689.726
1987-04-01,1197.931,1987,4,171,1507.647,1119.024,1676.0633333333335,188.95539889173375,1268.3905833333336,309.44137395414464,433.641,194.517,628.157,378.348,1006.505,1617.804,234.893,1852.698,456.883,2309.58,1767.926,1.258,1769.185,2.448,1771.632,4649.413
1987-05-01,1018.098,1987,5,172,1197.931,991.394,1448.5733333333335,226.94694468164545,1274.9661666666666,306.8059677287417,318.468,188.774,507.242,358.494,865.736,1626.147,235.443,1861.59,447.122,2308.712,1779.97,1.228,1781.199,2.333,1783.531,4328.324
1987-06-01,1048.179,1987,6,173,1018.098,986.445,1241.2253333333335,247.6294718411634,1277.1915,304.6514515446672,223.589,201.992,425.581,419.693,845.274,1584.828,242.193,1827.021,503.221,2330.242,1825.083,1.264,1826.346,2.625,1828.972,4036.706
1987-07-01,1197.566,1987,7,174,1048.179,1172.636,1088.0693333333336,96.32448282930636,1282.336,299.7776726997405,181.134,222.241,403.375,472.064,875.439,1603.803,250.696,1854.499,532.506,2387.006,1806.917,1.31,1808.226,2.782,1811.009,3905.346
1987-08-01,1206.732,1987,8,175,1197.566,1118.474,1087.9476666666667,96.11634040231316,1284.4135,299.03378562037864,183.712,240.418,424.13,516.538,940.668,1653.002,254.577,1907.579,546.957,2454.536,1876.141,1.36,1877.501,2.921,1880.422,4009.869
1987-09-01,1019.455,1987,9,176,1206.732,985.628,1150.8256666666666,89.01268180620892,1291.7683333333334,295.64761414849437,175.049,242.948,417.997,501.705,919.702,1624.999,258.164,1883.163,533.127,2416.29,1827.027,1.374,1828.401,2.838,1831.239,3910.964
1987-10-01,1061.47,1987,10,177,1019.455,1019.341,1141.251,105.57794798631039,1294.58725,292.60894188664633,197.383,228.848,426.231,421.872,848.104,1613.837,257.813,1871.649,475.267,2346.917,1771.428,1.305,1772.733,2.405,1775.138,3888.936
1987-11-01,1208.918,1987,11,178,1061.47,1179.989,1095.8856666666668,98.26747817224857,1298.098,289.239625619564,260.788,210.469,471.256,409.266,880.523,1685.967,253.405,1939.372,492.758,2432.13,1853.832,1.279,1855.111,2.487,1857.598,4250.156
1987-12-01,1647.184,1987,12,179,1208.918,1619.566,1096.6143333333332,99.50075485308311,1300.50875,288.2847025939101,323.664,197.664,521.327,402.039,923.366,1613.375,245.517,1858.892,499.371,2358.263,1725.398,1.273,1726.672,2.59,1729.262,4249.581
1988-01-01,2091.76,1988,1,180,1647.184,1880.401,1305.8573333333334,304.6525040260355,1302.81025,291.1593447838003,453.84,205.995,659.835,431.765,1091.6,1774.696,242.5,2017.196,508.279,2525.474,1856.235,1.3,1857.535,2.725,1860.26,4959.043
1988-02-01,1823.131,1988,2,181,2091.76,1640.142,1649.2873333333334,441.4247583103309,1320.4235,332.7050726772617,577.09,220.937,798.027,445.386,1243.413,1757.946,242.417,2000.363,488.688,2489.051,1810.178,1.331,1811.509,2.683,1814.192,5315.153
1988-03-01,1589.603,1988,3,182,1823.131,1507.647,1854.0250000000003,223.89234996087043,1335.6725833333333,352.30717692492556,529.505,213.546,743.051,399.811,1142.862,1729.832,245.015,1974.847,458.729,2433.576,1765.828,1.315,1767.143,2.461,1769.604,5061.357
1988-04-01,1220.616,1988,4,183,1589.603,1197.931,1834.8313333333335,251.28288145501304,1342.50225,356.7109270697101,449.381,207.362,656.743,410.424,1067.166,1839.711,247.532,2087.243,489.931,2577.174,1918.388,1.272,1919.66,2.518,1922.178,5070.619
1988-05-01,1056.882,1988,5,184,1220.616,1018.098,1544.45,303.78475334190216,1344.3926666666669,355.9343744301327,323.887,201.171,525.058,385.577,910.635,1625.195,245.165,1870.36,469.898,2340.257,1838.196,1.235,1839.431,2.367,1841.798,4396.46
1988-06-01,1066.184,1988,6,185,1056.882,1048.179,1289.0336666666665,272.87112121720264,1347.6246666666668,352.8650130747488,247.315,203.542,450.857,425.012,875.869,1682.225,251.954,1934.178,526.099,2460.277,1841.929,1.245,1843.174,2.6,1845.774,4221.266
1988-07-01,1253.16,1988,7,186,1066.184,1197.566,1114.5606666666665,91.96429794943826,1349.1250833333334,351.51167296548294,199.938,230.155,430.094,498.879,928.972,1661.621,260.398,1922.019,564.432,2486.451,1880.789,1.343,1882.131,2.91,1885.041,4064.616
1988-08-01,1312.705,1988,8,187,1253.16,1206.732,1125.4086666666665,110.73361809917115,1353.7579166666667,349.6942303684644,202.47,251.366,453.835,550.598,1004.433,1665.055,260.566,1925.621,570.751,2496.372,1858.741,1.402,1860.142,3.07,1863.212,4031.5
1988-09-01,1060.469,1988,9,188,1312.705,1019.455,1210.683,128.63270387813458,1362.589,346.97124162778607,209.104,259.685,468.789,557.42,1026.208,1769.361,271.858,2041.219,583.548,2624.767,1892.35,1.425,1893.776,3.06,1896.836,4171.282
1988-10-01,1096.169,1988,10,189,1060.469,1061.47,1208.778,131.8448761499659,1366.0068333333331,343.4682519550546,201.786,241.115,442.901,441.971,884.871,1701.613,264.901,1966.514,485.571,2452.085,1819.126,1.385,1820.511,2.538,1823.049,4032.938
1988-11-01,1278.473,1988,11,190,1096.169,1208.918,1156.4476666666667,136.49501150347254,1368.898416666667,340.80710079869357,258.137,220.659,478.796,434.967,913.763,1798.947,261.442,2060.388,515.359,2575.747,1886.791,1.35,1888.142,2.662,1890.803,4393.112
1988-12-01,1728.747,1988,12,191,1278.473,1647.184,1145.037,116.92945339819117,1374.694666666667,338.4220258784839,336.622,207.649,544.271,415.685,959.956,1739.023,253.199,1992.221,506.869,2499.091,1829.057,1.287,1830.344,2.577,1832.92,4530.925
1989-01-01,1926.681,1989,1,192,1728.747,2091.76,1367.7963333333335,325.6113095845004,1381.4915833333334,345.14455267334534,458.936,217.92,676.857,455.061,1131.918,1819.292,254.405,2073.697,531.249,2604.947,1925.26,1.341,1926.601,2.8,1929.401,5119.045
1989-02-01,1814.358,1989,2,193,1926.681,1823.131,1644.6336666666666,332.1892419229342,1367.735,316.35017104928096,516.028,223.368,739.396,450.829,1190.225,1775.018,254.305,2029.323,513.27,2542.594,1815.54,1.358,1816.898,2.74,1819.638,5155.619
1989-03-01,1717.662,1989,3,194,1814.358,1589.603,1823.262,99.2669532170728,1367.0039166666666,315.2101624271595,504.824,215.613,720.437,432.663,1153.1,1663.51,249.48,1912.99,500.622,2413.613,1702.183,1.285,1703.468,2.579,1706.047,4881.701
1989-04-01,1282.814,1989,4,195,1717.662,1220.616,1819.567,104.60681550931805,1377.6755,325.4334254899013,469.963,220.034,689.996,447.306,1137.303,1813.761,253.82,2067.581,515.991,2583.571,1927.256,1.338,1928.594,2.719,1931.313,5128.232
1989-05-01,1105.249,1989,5,196,1282.814,1056.882,1604.944666666667,283.13186664403133,1382.8586666666667,323.1921316729935,334.171,211.134,545.305,411.648,956.953,1681.513,255.44,1936.952,498.03,2434.983,1802.895,1.268,1804.163,2.472,1806.635,4449.136
1989-06-01,1098.392,1989,6,197,1105.249,1066.184,1368.575,315.0851194248943,1386.88925,319.0320711037532,248.75,215.879,464.63,458.99,923.619,1688.439,262.925,1951.364,559.016,2510.38,1882.02,1.301,1883.321,2.766,1886.087,4271.545
1989-07-01,1245.201,1989,7,198,1098.392,1253.16,1162.1516666666666,104.55287478751106,1389.5732500000001,316.2117308398761,208.13,239.742,447.871,502.727,950.599,1696.789,270.632,1967.422,567.504,2534.926,1908.359,1.386,1909.745,2.907,1912.653,4152.996
1989-08-01,1250.222,1989,8,199,1245.201,1312.705,1149.614,82.8517382979959,1388.91,316.532051933852,196.502,256.513,453.015,566.086,1019.101,1679.324,269.378,1948.702,594.477,2543.179,1868.034,1.436,1869.469,3.168,1872.638,4050.891
1989-09-01,1116.271,1989,9,200,1250.222,1060.469,1197.9383333333333,86.2461997442959,1383.7030833333336,318.40793652467545,207.803,258.478,466.281,561.961,1028.242,1756.643,276.975,2033.618,602.173,2635.791,1950.556,1.438,1951.993,3.126,1955.12,4230.693
1989-10-01,1127.347,1989,10,201,1116.271,1096.169,1203.898,75.92872287217575,1388.3532500000001,313.6297632600714,206.01,248.707,454.716,476.854,931.57,1694.497,272.22,1966.717,521.936,2488.653,1792.887,1.398,1794.285,2.681,1796.966,4024.701
1989-11-01,1338.589,1989,11,202,1127.347,1278.473,1164.6133333333335,74.34582907152868,1390.9514166666668,311.10821463964174,251.004,226.86,477.864,468.453,946.316,1798.712,270.774,2069.485,559.131,2628.616,1932.149,1.357,1933.506,2.802,1936.307,4426.878
1989-12-01,2085.46,1989,12,203,1338.589,1728.747,1194.0690000000002,125.2804543574122,1395.9610833333334,309.61277879443355,347.471,217.23,564.701,457.23,1021.931,1754.708,261.797,2016.505,551.035,2567.54,1848.333,1.321,1849.654,2.781,1852.436,4600.989
1990-01-01,1967.736,1990,1,204,2085.46,1926.681,1517.1320000000003,503.3918278329515,1425.6871666666666,357.8368610147354,555.129,233.082,788.211,533.807,1322.018,1813.811,260.602,2074.414,596.835,2671.249,1994.562,1.39,1995.952,3.183,1999.135,5486.302
1990-02-01,1593.825,1990,2,205,1967.736,1814.358,1797.261666666667,401.5597046571448,1429.1084166666667,363.2180746617557,527.084,238.267,765.351,455.617,1220.968,1824.81,256.567,2081.377,490.61,2571.987,1863.155,1.367,1864.521,2.613,1867.135,5234.317
1990-03-01,1497.662,1990,3,206,1593.825,1717.662,1882.3403333333335,256.70130155558877,1410.7306666666666,347.1785600833027,452.348,217.921,670.269,417.364,1087.633,1641.254,254.563,1895.817,487.542,2383.359,1750.371,1.291,1751.662,2.473,1754.136,4696.29
1990-04-01,1236.987,1990,4,207,1497.662,1282.814,1686.407666666667,248.33657401666247,1392.3973333333333,335.0955573885088,412.694,221.59,634.283,453.42,1087.703,1783.897,262.222,2046.118,536.561,2582.68,1921.847,1.29,1923.136,2.639,1925.775,4868.324
1990-05-01,1075.027,1990,5,208,1236.987,1105.249,1442.824666666667,184.63122543690446,1388.5784166666665,336.71517686789,335.257,215.997,551.254,429.691,980.945,1758.585,260.205,2018.79,517.636,2536.426,1815.136,1.264,1816.4,2.514,1818.914,4480.666
1990-06-01,1115.99,1990,6,209,1075.027,1098.392,1269.892,213.23025131298698,1386.0599166666668,339.1313813664818,249.095,225.694,474.79,478.556,953.346,1750.477,268.793,2019.27,569.942,2589.212,1917.887,1.337,1919.224,2.835,1922.06,4322.762
1990-07-01,1253.586,1990,7,210,1115.99,1245.201,1142.6680000000001,84.21132443442202,1387.5264166666666,337.8098112366186,215.299,245.798,461.097,543.058,1004.155,1681.067,275.268,1956.335,608.168,2564.502,1850.813,1.385,1852.198,3.06,1855.257,4054.329
1990-08-01,1249.219,1990,8,211,1253.586,1250.222,1148.2010000000002,93.5360385680273,1388.2251666666668,337.49717927624886,216.297,269.965,486.262,584.747,1071.009,1745.294,276.798,2022.092,599.547,2621.639,1892.703,1.522,1894.225,3.297,1897.522,4126.59
1990-09-01,1152.166,1990,9,212,1249.219,1116.271,1206.2650000000003,78.21092884629086,1388.1415833333333,337.5345858024194,215.386,269.857,485.243,597.686,1082.928,1842.952,286.746,2129.698,635.092,2764.79,2007.674,1.481,2009.155,3.28,2012.435,4344.471
1990-10-01,1105.569,1990,10,213,1152.166,1127.347,1218.323666666667,57.335811813672954,1391.1328333333333,335.0561762491436,216.761,262.388,479.149,510.446,989.595,1753.015,278.412,2031.427,541.619,2573.045,1755.864,1.42,1757.284,2.762,1760.046,4011.887
1990-11-01,1246.797,1990,11,214,1105.569,1338.589,1168.9846666666667,73.28697896852374,1389.3180000000002,336.66995806116904,253.459,240.079,493.538,488.335,981.873,1828.828,279.58,2108.408,568.682,2677.091,1891.255,1.348,1892.604,2.743,1895.346,4358.576
