Model,Best_Params,MSE,RMSE,MAE,R2,MAPE,Train_MSE,Overfit_Ratio,CV_MSE,N_Trials,Time_Seconds,Errors,Features,Sector
GradientBoosting,"{'n_estimators': 182, 'max_depth': 7, 'learning_rate': 0.16166727277174453, 'subsample': 0.9673834326361876, 'min_samples_leaf': 7}",16362.296690682708,127.9151933535759,78.13389625028331,0.3330781756624146,3.620103770073856,0.08286865396741684,197448.56356803147,0.1320034152780504,50,61.8,"[ 6.13080959e+00  2.75432033e+01 -3.40922420e+01 -4.22040560e+01
 -2.91032655e+01  6.10671781e+00  7.61550262e+01  9.27860714e+01
  4.30249038e+01  3.96810790e+01  3.43816304e+01  3.73906301e+01
  5.78042520e+01  6.15117528e+00 -2.40982821e+01  2.28599104e+01
  3.62369458e+01 -4.30645782e+00 -1.06613200e+02  1.12349202e+02
  1.38941304e+01  7.32537127e+01  1.68147601e+01 -3.90306180e+01
 -1.30293096e+01 -1.53389146e+01  6.49795099e+01  1.82293825e+00
  1.75291497e+01 -1.83505205e+01 -2.76776447e+00  6.28345916e+01
  4.58247130e+01  3.37651498e+01  1.87563914e+01  2.05733201e+01
  6.26471082e+01  1.51763064e+01 -1.72459140e+01  3.38406974e+01
  1.76723015e+00 -7.68964724e+00  7.04951725e+01 -8.16639406e+00
  1.43220180e+01  6.82653028e+00 -2.17620211e+01  1.77814518e+01
  4.97242848e+01 -5.29996316e+00  1.90529247e+01 -3.43635115e+01
 -4.43604429e+01 -9.23577589e+01  1.33509830e+01 -3.25543874e+02
 -6.53724937e+02 -5.12721062e+02 -2.79056696e+02 -1.25520621e+02
 -1.27827625e+02 -1.44172824e+02 -1.79617620e+02 -1.86510501e+02
 -1.54642121e+02 -1.35570215e+02 -2.59543109e+02  1.24452731e+02
  3.59177666e+02  4.00137796e+02  2.91672248e+02  1.83483476e+02
  2.02396318e+02  1.10695990e+02  1.45622665e+02  2.31029511e+02
  2.10729062e+02  1.04601797e+02  1.01828343e+02  9.12287022e+01
  3.14478435e+01  8.21590432e+01  2.59355747e+01 -6.66793574e+01
  9.58550917e+01  3.23886619e+01  1.72753542e+01  4.38831457e-01
 -4.63765736e+01  1.38793955e+02  7.39431534e+01  8.51263746e+01
  2.37041086e+01  4.13673204e+01  1.16535512e+02  8.57508993e+01
  3.65570092e+01  2.00928675e+01  1.01039962e+02  2.88882173e+01
  7.23679611e+01 -3.65655454e+01  2.48304849e+00  2.22431404e+00
  5.19008531e+00  1.03255875e+02 -3.14674673e+01  1.06653511e+02
  5.09506226e+01  7.55421695e-01  1.51858040e+01 -3.17320790e+01
  2.74147908e+01 -4.39702682e+01 -1.48825837e+02  5.37269564e+00
  5.11945121e+01  6.36668333e+00  9.34136162e+01 -5.55816304e+00
  3.18356977e+01  3.38732070e+01]",Baseline,Transportation
RandomForest,"{'n_estimators': 183, 'max_depth': 10, 'min_samples_leaf': 3, 'min_samples_split': 2}",17754.705712734558,133.2467849996185,80.75574627401872,0.27632404250091736,3.741856603991408,641.0117650774869,27.697940474756077,0.13134832406386995,50,31.0,"[ 1.28018295e+01  6.47264791e+00 -3.28346606e+01 -7.63661387e+01
 -4.38909951e-01 -3.24959118e+00  1.02518122e+02  8.78472231e+01
  1.04560191e+01  2.94024386e+01  4.42297460e+01  3.55010501e+01
  4.78121227e+01 -1.75247437e+00 -3.80158557e+01  3.49752718e+01
  1.84401323e+01 -3.55429646e+00 -1.00723550e+02  1.13812334e+02
  6.83798796e+00  7.87349752e+01  2.85564125e+01 -9.34110073e+00
  3.91184700e+01 -2.88596528e+01  3.82113582e+01 -1.41956266e+01
 -8.18856144e+00 -3.27017976e+01 -7.18673661e+00  8.92422948e+01
  3.84807906e+01  2.88984515e+01  3.56202122e+01  4.21990570e+01
  7.85722809e+01 -1.33269538e+01 -1.14932528e+01  1.85633631e+01
 -3.19367672e+01  1.73257936e-01  5.75019703e+01  1.75000624e+01
  2.40180722e+01  2.72765227e+01  2.08280639e+01  4.63240843e+01
  8.28736351e+01 -2.54061467e+01  2.18719697e+01 -3.52806612e+01
 -3.68023741e+01 -8.25230572e+01  1.79235248e+01 -3.06108533e+02
 -7.01100825e+02 -4.73109254e+02 -2.74377977e+02 -1.17016944e+02
 -1.13687760e+02 -1.69910774e+02 -1.50051735e+02 -2.40248771e+02
 -1.94447989e+02 -1.70884591e+02 -2.86147686e+02  1.24855931e+02
  4.05071378e+02  4.39078629e+02  3.21388677e+02  1.94162309e+02
  2.01117490e+02  1.14432691e+02  1.63304004e+02  2.57799371e+02
  2.25535230e+02  9.03809068e+01  1.17223032e+02  1.30260305e+02
  5.19587079e+01  8.64940358e+01  1.92349302e+01 -5.13367902e+01
  7.78497564e+01  1.54632294e+01 -1.57560231e+01 -1.41844603e+01
 -4.07782594e+01  1.17574004e+02  4.70429659e+01  1.03115977e+02
  1.72737063e+01  3.48779220e+01  9.62045454e+01  2.94946704e+01
  6.56346525e+01 -8.39725540e+00  7.04578512e+01  1.60763728e+01
  4.63647430e+01 -3.89639062e+01  2.16517243e+01  1.97906415e+01
  3.09018519e+01  8.66555839e+01  6.17961946e+00  1.07460461e+02
  6.12391732e+01 -2.36848953e+01  4.20431000e+01 -3.48633652e+01
  6.38091802e+00 -3.82051835e+01 -1.38396477e+02  8.56537660e+00
  1.56095144e+01  2.85722879e+01  6.39813710e+01  4.50257177e+01
  2.71943902e+01 -2.17879175e+01]",Baseline,Transportation
ElasticNet,"{'alpha': 0.010424140542619949, 'l1_ratio': 0.45388240564993704}",14453.251634065085,120.22167705561708,90.08060710114387,0.8864400003720598,5.554602258580775,6530.073186156239,2.213336852748602,0.05896760868606077,50,3.4,"[   3.21769348 -134.20118726 -182.12038316  -28.72488519 -275.03268945
 -277.25662955   -8.57095875  -32.4210975    18.18641057   45.68969309
   33.88439759  -36.17023205  -93.97832449 -135.42814347  176.36617493
 -241.53138631 -410.48797209   42.80747395 -246.42044607  -62.85873324
 -106.04421042  -28.15394814 -136.80286605  -79.35651885  -28.21055354
   27.22425537   98.19878004  252.55485381  -97.85448728  119.84364043
   47.52989266  -41.5029198    14.66446524    8.18153549   -9.44788567
   -6.70446844   19.35002467  185.29682701 -136.64506917   45.43480553
  107.17170735   72.97715551 -184.83502138   20.74269865  -91.45283687
   34.52925969  -32.26779666   14.33261489  -40.23275951  127.1041953
  -70.96906472 -219.19809564  -52.95304721 -194.094483     56.3623545
   31.5139241    30.3679557    95.62326876  -22.28769865  -36.68533986
   -3.34877165 -173.03957342  110.29064067  -14.64359181   47.25151492
 -130.11904134  -81.07953053  -32.42772232    7.11175867 -122.66023855
   -4.54216545 -140.71402427 -154.37646272    8.877073   -245.85325039
  225.98032349  -53.36686063  -65.89668233 -107.47369635  -91.74650221
  -79.76780932   16.18938414 -111.42509381  -44.27333873    4.86710766
   72.55537448  147.36317986 -255.2470045  -143.19109297  101.58425018
 -102.06181377  -30.29192624  -70.55915056   60.80012275   -3.78673205
  -10.42700463  -25.13008341   20.9964786  -178.92578238  236.84955966
 -238.95406683 -141.1875049   -42.34908016   -8.7224601     3.70103837
  -20.3996224   -41.69385173  -82.12192175  -25.26479114  -98.60861216
   40.17729455  207.80187028 -103.8106501  -243.44440632 -145.78206002
  -80.17801417   -9.59515879  -23.05102826 -149.94698683  -55.73252107]",Exogenous,Residential
Lasso,{'alpha': 0.005673068009317204},14749.844980683336,121.44893980880745,90.35664871052728,0.884109649999398,5.561772655339377,6698.555269106669,2.2019442085831145,0.058768499985642264,50,2.2,"[ 9.88010486e+00 -1.48087273e+02 -1.82634618e+02 -3.76314191e+01
 -2.87325684e+02 -2.82256207e+02 -3.70258347e-01 -3.05470644e+01
  1.36931660e+01  4.47250361e+01  3.28081423e+01 -3.63620574e+01
 -9.45542982e+01 -1.41594811e+02  1.84720313e+02 -2.41883505e+02
 -4.11440615e+02  5.55220941e+01 -2.46637845e+02 -6.09461535e+01
 -1.10339794e+02 -3.55636320e+01 -1.37998780e+02 -7.92194643e+01
 -2.44393589e+01  2.73806489e+01  9.63205092e+01  2.66169443e+02
 -7.85880581e+01  1.26898341e+02  5.25603736e+01 -4.66925132e+01
  1.15811596e+01  2.85461537e+00 -9.12843539e+00 -3.35672349e+00
  2.05296129e+01  1.84260526e+02 -1.40331044e+02  3.91330754e+01
  1.15913890e+02  6.96768057e+01 -1.87451500e+02  1.83253074e+01
 -1.04731307e+02  2.35609562e+01 -3.45391139e+01  1.34234290e+01
 -4.20239878e+01  1.12021885e+02 -7.19081285e+01 -2.20125254e+02
 -5.95210762e+01 -2.05811080e+02  4.90755557e+01  1.91396102e+01
  1.09802200e+01  8.00532767e+01 -3.50357781e+01 -4.88155581e+01
 -9.94441409e+00 -1.96770573e+02  1.04125179e+02 -3.69478977e+00
  4.73533374e+01 -1.21096492e+02 -7.70082981e+01 -3.36100292e+01
 -4.15492849e+00 -1.30449616e+02 -6.78322984e+00 -1.36726454e+02
 -1.51004958e+02  9.83403330e+00 -2.52990250e+02  2.32562961e+02
 -5.24369003e+01 -5.68135787e+01 -9.37730300e+01 -9.05433400e+01
 -8.95289353e+01  1.43391654e+01 -1.11763215e+02 -3.97493176e+01
  1.23629134e+01  6.72042735e+01  1.53736240e+02 -2.52477563e+02
 -1.47008915e+02  1.09729252e+02 -9.81351077e+01 -2.00667380e+01
 -7.10329011e+01  6.15871549e+01  5.33800967e+00  2.03943049e+00
 -1.84594874e+01  1.45536074e+01 -1.78371580e+02  2.47663670e+02
 -2.37449320e+02 -1.40523932e+02 -3.80803392e+01 -1.05773677e+01
 -1.90203019e+00 -2.82414212e+01 -4.68403208e+01 -8.51354808e+01
 -2.12993366e+01 -1.06668282e+02  4.69181974e+01  2.10011536e+02
 -8.71415247e+01 -2.22678006e+02 -1.41193267e+02 -8.52657029e+01
 -2.15705273e+01 -2.65944667e+01 -1.48591776e+02 -5.01906477e+01]",Exogenous,Residential
ExtraTrees,"{'n_estimators': 197, 'max_depth': 10, 'min_samples_leaf': 3}",16278.499801862186,127.58722428935504,91.59654046631358,0.8720989242942443,5.651001978480743,1224.115234875883,13.298175970755494,0.07689073341391438,50,27.3,"[-2.16571975e+01 -1.67913519e+02 -2.98705734e+02  1.43377291e+01
 -2.55113120e+02 -2.76007410e+02 -4.77366090e+01 -7.96268818e+01
  1.05620311e+01  5.07937589e+01  2.74463318e+01 -8.81098333e+00
 -5.86417511e+01 -1.68668547e+02  8.30599316e+01 -1.87017869e+02
 -4.31533897e+02  1.43679113e+01 -1.30033974e+02 -5.12379020e+01
 -8.85232111e+01 -3.25089808e+01 -1.36621385e+02 -1.11167808e+02
 -3.99272146e+01  7.03849384e+01  5.98090002e+01  1.12726005e+02
 -1.92539162e+02  4.50401987e+01  1.13941603e+02 -2.23694396e+01
  7.68551351e+00  5.62340716e+00  2.66951154e+01 -1.22849545e+01
  5.34537080e+01  2.63505535e+02 -7.22649691e+01 -2.29459924e+00
 -6.87397536e+01  2.51982664e+01 -1.02421799e+02 -1.71349093e+01
 -8.51286630e+01 -2.28694258e+01 -5.50854225e+01  1.74671917e+01
 -3.06198495e+01  5.45852796e+01 -9.88559765e+01 -2.86305022e+02
 -1.67896671e+02 -1.77930076e+02 -7.76230910e+00  2.66346793e+01
 -1.17057078e+01  6.73849236e+01 -1.26744407e+01 -7.19241372e+01
 -5.02666137e+01 -1.78673009e+02  1.27143697e+02 -4.55231848e+01
  2.02437312e+02 -1.13010525e+02 -4.07372412e+01 -4.60864075e+01
  4.16429745e+01 -4.39929765e+01 -1.10258121e+01 -6.96773416e+01
 -9.20612059e+01 -1.69258253e+01 -3.29541070e+02  1.52340793e+02
 -1.40196965e+02 -9.33771385e+01 -7.75611720e+00 -7.15592195e+00
 -1.96936716e+01  3.99928710e+01 -6.81396981e+01 -5.66937937e+01
 -5.74293255e+01  6.94337701e+01  2.27610689e+01 -4.29619360e+02
 -2.32374616e+02  6.50852545e+01 -6.76312744e+01 -9.12628243e+01
 -1.40324570e+02 -1.10706502e+01 -3.25657451e+01 -4.87838660e+01
 -4.98757117e+01 -2.06574393e+01 -2.32034716e+02  1.33618940e+02
 -3.49342459e+02 -1.98776356e+02 -9.59589690e+01 -6.09174941e+01
 -3.96362059e-01 -2.91376433e+01 -8.16702715e+01 -8.24134510e+01
 -8.02672166e+01 -1.31022378e+02 -5.61440256e+01  2.77820908e+02
 -6.44606600e+01 -1.81224139e+02 -5.65083659e+01 -5.66297144e+01
  3.07507010e+01  2.04614160e+01 -1.16615375e+02 -6.14813132e+01]",Exogenous,Residential
Ridge,{'alpha': 16.97441634015394},16668.021131719124,129.10469058759688,100.17329491377232,0.8690384336037361,6.383516190020458,6197.986649829576,2.689263800233813,0.0631174810539333,50,0.3,"[-7.47058339e+00 -1.15472247e+02 -1.84619033e+02 -2.05985525e+01
 -2.59271568e+02 -3.03751705e+02 -3.83357176e+01 -5.79974810e+01
 -9.77289918e+00  4.15701943e+00  1.59215947e+01 -4.70007867e+01
 -1.15268146e+02 -1.33791144e+02  1.33034594e+02 -2.60416665e+02
 -4.32270927e+02 -2.74407467e+00 -2.83396784e+02 -1.29907572e+02
 -1.50481844e+02 -5.00676151e+01 -1.56498871e+02 -1.11499492e+02
 -5.46147159e+01 -6.81485830e+00  7.65512747e+01  1.96542810e+02
 -1.51081351e+02  8.43083945e+01  2.60165903e+01 -7.97785806e+01
 -1.45047625e+01 -9.09113608e+00 -2.92655664e+01 -4.09010509e+01
 -1.20721922e+01  1.62085821e+02 -1.55635446e+02  3.61503034e+01
  7.14914225e+01  4.45557374e+01 -2.06394883e+02 -1.80906200e+01
 -9.80544117e+01 -2.54247803e-01 -6.24772407e+01 -1.93634746e+01
 -5.56345572e+01  1.31096374e+02 -8.63574729e+01 -2.37381211e+02
 -5.76946000e+01 -2.11240385e+02  1.45492455e+01 -1.53082648e+01
 -5.26209868e+00  6.96884214e+01 -5.09658874e+01 -5.07672223e+01
 -3.08626335e+01 -1.58788986e+02  8.37915917e+01 -8.29564704e+01
 -1.11823203e+01 -1.46321069e+02 -7.58922522e+01 -2.67748058e+01
 -1.79239881e+01 -1.50357906e+02 -4.17785317e+01 -1.67632555e+02
 -1.76838952e+02  1.03752572e+01 -2.43117852e+02  1.86172696e+02
 -6.67113243e+01 -1.29107246e+02 -1.45216991e+02 -1.29199143e+02
 -9.34892275e+01 -2.46224446e+01 -1.49189484e+02 -6.05380139e+01
 -1.61724572e+01  5.84134828e+01  1.08236157e+02 -2.69116500e+02
 -1.40733743e+02  7.00726671e+01 -1.46089379e+02 -9.49613412e+01
 -1.07217229e+02  3.19243858e+01 -4.82497644e+01 -6.48525476e+01
 -5.70307452e+01  2.25089563e+01 -1.96326337e+02  1.85753327e+02
 -2.61269192e+02 -1.76681072e+02 -5.40627849e+01 -5.57970371e+01
 -5.06346977e+01 -4.84389791e+01 -4.65990187e+01 -1.00333920e+02
 -5.72850430e+01 -1.02810602e+02  2.78180077e-01  1.69685629e+02
 -1.85822168e+02 -3.20631204e+02 -1.71811403e+02 -1.12230614e+02
 -5.27059612e+01 -8.51693357e+01 -1.87882843e+02 -8.83753940e+01]",Exogenous,Residential
KNN,"{'n_neighbors': 3, 'weights': 'distance', 'p': 1}",16669.297128070855,129.10963220484695,93.00272489251486,0.8690284080296372,5.816552810941177,5.419160197543421e-29,3.0759926852923218e+32,0.10294875696292746,50,1.4,"[-3.51294649e+01 -1.92300521e+02 -2.08608889e+02 -3.20373458e+01
 -1.71078470e+02 -2.40294961e+02 -4.61384192e+01 -4.88440153e+01
  1.57533410e+01  2.36590676e+01  6.25247667e+01  2.03141973e+01
 -4.72437786e+01 -2.03536541e+02  7.94861159e+00 -4.09147430e+02
 -3.42284419e+02 -8.68056996e+01 -9.27830726e+01 -3.84988059e+01
 -5.89403503e+01 -5.94585655e+01 -9.60249588e+01 -8.63015662e+01
 -3.12404657e+01 -1.04507103e+02  6.58756675e+01  5.14924712e+01
 -2.75608321e+02 -1.03674802e+02  9.51771329e+01 -4.19345493e+00
 -1.37198207e+01  3.62939348e+01 -8.81080999e+00 -1.54902602e+01
  6.48420452e+01  1.17946596e+02 -4.79749446e+00 -1.53852837e+02
 -1.98972423e+01 -1.73095829e+01 -1.10419737e+02  7.57290708e-01
 -7.56475711e+01  1.56556341e+00 -3.45905890e+01 -1.06088907e+01
 -7.86116916e-01  7.11073609e+01 -1.02078523e+02 -2.47245042e+02
 -1.61899637e+02 -1.60821789e+02  1.89898636e+01  5.85609077e+00
 -3.81362870e+01 -3.76726240e+00 -2.38928667e+01 -5.88131186e+01
 -2.04154010e+01 -1.93161531e+02 -1.67841293e+01 -2.31107020e+02
  3.84776733e+01 -2.09658930e+02 -9.53645378e+01 -7.68631481e+01
 -3.29498134e+01 -9.01261985e+01  1.20063320e+01 -7.51994725e+01
 -1.11412134e+02 -1.28048725e+02 -3.08870546e+02  8.68363106e+01
 -5.63328466e+01 -6.88863637e+01 -4.29856698e+01  9.81585662e+00
 -4.80399557e+01  5.12508400e+00 -1.13418000e+02 -7.94013172e+01
 -6.51425468e+01 -7.06509554e+01  6.13018550e+01 -3.68764177e+02
 -2.27020187e+02  1.78128625e+01 -5.64185760e+01 -8.00209518e+01
 -1.21349584e+02 -5.95839689e+01 -1.14595817e+01 -5.22343973e+01
 -6.59284562e+01 -1.14669046e+02 -2.46626844e+02  1.03124928e+02
 -4.12691823e+02 -2.35618885e+02 -6.78764754e+01 -6.58656729e+01
 -3.93415716e-01 -5.66515359e+01 -5.13968777e+01 -1.02635068e+02
 -9.56197516e+01 -2.42839558e+02 -8.30604396e+01  7.54084402e+01
 -1.29711151e+02 -3.23294454e+02 -1.23603115e+02 -6.41630300e+01
 -1.13844901e+01  5.21714252e+01 -6.13714036e+01 -9.38031651e+01]",Exogenous,Residential
GradientBoosting,"{'n_estimators': 265, 'max_depth': 3, 'learning_rate': 0.03442836943546015, 'subsample': 0.5926222338177737, 'min_samples_leaf': 4}",16722.279384673773,129.31465262944403,92.59447952667003,0.8686121235012523,5.619749917409005,1706.5846843341833,9.798681271534965,0.07766424997736747,34,60.9,"[-8.17487025e+00 -1.30088563e+02 -2.16276937e+02 -2.15360963e+01
 -3.15805219e+02 -2.93217948e+02 -5.20360306e+01 -7.27257476e+01
  5.77057850e+01  4.33815071e+01  3.39357440e+01 -2.08903164e+01
 -5.95236416e+01 -1.54822492e+02  2.28753301e+02 -3.24819465e+02
 -4.37506001e+02  1.14664366e+02 -1.03855926e+02 -3.48243327e+01
 -8.07117848e+01 -2.36416897e+01 -1.50585434e+02 -8.57368474e+01
 -2.02527776e+01  9.01606184e+01  3.49729936e+01  1.33121006e+02
 -1.01816568e+02  9.97368460e+01  1.71439710e+02  9.23279030e+00
  2.76029654e+01 -3.66878528e+01  2.56802871e+01 -3.24642462e+00
  5.78568158e+01  2.39856296e+02 -3.22806657e+02  2.39235723e+00
  1.51694728e+02  3.58694901e+01 -7.67997581e+01  1.74145369e+01
 -6.31669378e+01  2.36488018e-01 -3.48543947e+01  5.01227752e+01
  8.97142881e+00  1.26177792e+02 -7.20843692e+01 -2.06139213e+02
 -9.09790122e+01 -2.67999130e+02  9.05048258e+00  3.08497493e+01
  2.72101031e+01  4.44129470e+01 -6.19358774e+01 -7.37176931e+01
 -4.31183647e+01 -1.74457924e+02  2.59243732e+01 -9.68697790e+00
  1.02270937e+02 -6.43684521e+01 -3.35983529e+01 -3.96829059e+01
  1.05845923e+02 -1.00345390e+02 -9.41035478e-01 -6.08368270e+01
 -1.14308673e+02 -4.89715276e+01 -4.39090584e+02  1.77025505e+02
 -1.57848872e+02 -1.07988543e+02 -1.13733602e+01 -2.04789997e+01
 -5.65782076e+00  2.12098200e+01 -1.16240262e+02  4.15250418e+00
 -1.49974912e+01  1.45037772e+02  1.39692439e+02 -3.57316943e+02
 -1.35166328e+02  1.03485236e+02 -1.10547158e+01 -7.37950892e+01
 -1.13779353e+02  2.41836893e+01 -4.22623080e+01  1.82395651e+01
 -8.40891807e+00  5.04619919e+01 -1.29173369e+02  2.03939564e+02
 -2.60931649e+02 -1.86236986e+02 -5.35130755e+01 -1.42153576e+01
  1.45697033e+01 -9.82323798e+01 -7.46496480e+01 -3.89379677e+01
 -5.91492347e+01 -1.07456392e+02  4.20830612e+01  1.36814103e+02
 -5.34547921e+01 -1.66083228e+02 -7.87004177e+01 -3.74368579e+01
  5.24325597e+01 -3.49289168e+01 -1.26970333e+02 -2.63522547e+01]",Exogenous,Residential
OMP,{'n_nonzero_coefs': 17},17093.048045661762,130.7403841422449,100.08116955526137,0.8656989735700209,6.495461631798532,6791.145304583241,2.5169610248400844,0.06475972330822279,50,0.3,"[ -10.68321533 -120.1459335  -146.82095584   25.57803927 -214.75643345
 -277.91609862  -11.52104305  -89.09125574   12.23131739   27.9374298
   -6.98793852  -37.13684698 -102.38218686 -134.6186872   121.16857409
 -268.71886195 -363.09956554  -31.96982431 -321.94624831 -146.11223169
 -129.82098368  -61.21661591 -181.9168009   -86.07643349  -23.56098484
   12.18982046   26.62283169  226.60245252  -43.7287336   -26.53316214
   33.6751901  -117.19546165  -20.32184038   -8.16373794  -35.89163101
  -12.10841961  -11.80101725  116.69378863 -160.65275232    4.6082913
  136.26979827  -12.71519664 -231.55512268  -50.12405795 -146.26673502
    3.00296377  -90.95553996  -30.04963638  -51.66300859  103.52904898
  -59.45464423 -216.57600248  -51.76027077 -250.00050198   41.38273047
  -70.51033319   -7.60228127   47.98589889 -101.73069833  -60.21968143
  -76.51388132 -219.12298659   99.61637569  -74.07156997  -16.71279559
  -17.58564175  -20.75748038  -22.0275376    21.4750112  -133.92554038
    3.84008659 -128.55452011 -144.57355885   52.2327966  -205.60675101
  200.30509664  -39.10106972  -91.65670382 -148.92875061 -194.22816044
  -80.38178739   35.64635131 -135.9711172   -40.4262864    10.84860226
   23.63630692  144.70389374 -263.77251931  -76.70359654   32.84818934
 -109.96901614 -116.74576704  -94.8453635    59.44081292  -69.94026325
  -57.04693539  -64.12667833   -2.12969774 -233.45612556  229.7470004
 -209.00193196 -259.89216514  -82.88596268 -102.75946858  -22.10458336
  -38.36943107  -92.48976504  -88.07484309  -96.629859   -142.03156569
   42.82790967  123.5400865  -119.17878128 -366.95404229 -252.33397443
 -220.31944629  -46.35446514  -60.35474684 -218.52441396  -58.33249092]",Exogenous,Residential
SVR,"{'C': 0.010036009169210873, 'epsilon': 0.02983213918471759, 'kernel': 'linear'}",17426.622024211607,132.00993153627346,102.9819477933122,0.8630780643214245,6.576024249705817,6623.259649788234,2.6311246947367963,0.06595232608680698,50,38.1,"[  -5.51622356 -117.46567166 -176.89940231  -39.56850608 -281.41297496
 -322.60420505  -71.99289275  -78.17810107   -9.45339308   16.52502055
   20.71672345  -36.01257835 -119.11845823 -155.188925    152.03059909
 -276.44801534 -469.75569972  -24.41613061 -291.69580902 -128.84412073
 -143.16959194  -49.58745766 -147.37383073 -107.83056915  -71.42331955
  -13.22688249  109.74186335  191.54083673 -162.10030581   94.87497953
    6.30173628  -80.24661131  -20.32405546  -18.59736616  -30.64544817
  -32.75193403  -10.08479585  183.1153534  -124.25374533   45.10662353
   76.41836575   53.99418668 -204.31171316  -40.02456623 -112.84511302
   -2.16735959  -58.34304067  -11.56067103  -58.10916329  139.93311868
  -75.84512935 -255.06276005  -63.34792621 -216.75699137  -15.37385416
  -29.56097963  -19.09567732   67.1712608   -48.01164552  -52.69270047
  -42.7795475  -175.13067472   95.09892249 -100.81925583   12.39868086
 -151.5880795   -96.52942199  -43.20670815   -9.23799152 -128.76347519
  -23.45560177 -134.08405552 -169.52100578   -0.81463148 -234.94480922
  183.85899753  -67.05550874 -123.11646203 -137.18561044 -122.264271
  -84.94884877  -16.82813071 -129.9534983   -63.1553315   -42.86363054
   43.23673735  110.39121796 -285.12812044 -178.38110009   48.41152778
 -163.17822244  -93.15114737 -111.37992976   36.31683798  -43.17976641
  -60.63297269  -65.74369449   16.32188327 -166.93237045  163.57513646
 -293.48095253 -194.10308586  -85.32486476  -73.1770651   -45.53393055
  -50.04706672  -47.92841193  -93.88617847  -68.99458954 -116.25385968
    9.1281234   181.25735463 -160.56140153 -273.16201024 -170.52743405
 -119.13707236  -41.18437468  -67.32351244 -179.28545732  -75.20619333]",Exogenous,Residential
RandomForest,"{'n_estimators': 34, 'max_depth': 8, 'min_samples_leaf': 3, 'min_samples_split': 2}",20556.573206741967,143.3756367265442,101.34393396191184,0.8384858643014731,6.190558230806956,2782.5029657303776,7.387799208093956,0.08766740773340206,50,17.8,"[-1.78531387e+01 -1.43497631e+02 -3.98939171e+02 -2.70535809e+01
 -3.14385973e+02 -4.43412763e+02 -6.12958563e+01 -8.87146047e+01
  4.43015662e+01  5.03045762e+01  1.03781357e+01 -1.73708733e+01
 -6.05793441e+01 -1.73520058e+02  2.67266586e+02 -2.83266871e+02
 -4.64846273e+02  8.98723701e+01 -1.43831414e+02 -4.37589733e+01
 -8.92290142e+01 -3.36248723e+01 -1.46646729e+02 -1.11808527e+02
 -4.05666186e+01  1.11358651e+02  1.13380114e+01  1.32753260e+02
 -3.12449440e+01  1.67110437e+02  1.17029668e+02  7.07846023e+00
  2.76394353e+00 -2.59300572e+01  1.15303288e-02 -2.99117014e+01
  3.99330556e+01  2.93371464e+02 -1.71847321e+02  5.33266897e+01
  1.10924772e+02  6.93684931e+01 -3.47228486e+01  5.12253613e+00
 -6.27443392e+01 -2.73550729e+01 -3.82721686e+01  2.88788754e+01
 -2.41620593e+01  7.53926957e+01 -2.32555635e+02 -2.76801288e+02
 -1.62517712e+02 -3.25274442e+02 -3.62725104e+01 -3.32925017e+00
 -2.94089437e+01  4.13426343e+01 -7.50946831e+00 -9.79475836e+01
 -3.78302192e+01 -1.75943121e+02  4.76637902e+01  3.30827018e+01
  1.88569220e+02 -4.90192683e+01 -6.44870807e+01 -5.91277852e+01
  9.73776406e+01 -7.70608140e+01 -4.11434143e+01 -8.16770545e+01
 -9.78569105e+01 -3.40148666e+01 -3.96258032e+02  1.80941022e+02
 -7.20262365e+01 -9.67830314e+01 -2.40053654e+01 -2.05037020e+01
 -1.55601861e+01  4.05034007e+01 -8.26800464e+01 -4.96411071e+01
 -5.14215122e+01  1.04360419e+02  1.30494209e+02 -4.08301545e+02
 -3.18350831e+02  7.54184811e+01 -6.82189602e+01 -9.74782648e+01
 -1.17372779e+02 -1.08026533e+00 -2.61149481e+01 -1.81825892e+01
 -3.08113033e+01  2.10805057e+01 -3.04117768e+02  1.13812238e+02
 -2.39099330e+02 -1.40600571e+02 -1.05934718e+02 -3.41336085e+01
 -2.35841026e+01 -6.10659320e+01 -8.82822518e+01 -6.46410332e+01
 -8.98647737e+01 -1.47169003e+02 -1.62605862e+01  1.60062819e+02
  1.60346933e+02 -1.01046660e+02 -7.73319126e+01 -2.18181110e+01
  6.29366650e+01 -6.47625659e+00 -1.10162675e+02 -4.88434530e+01]",Exogenous,Residential
